District,Median Income,Latitude,Longitude,jowar,bajra,maize,barley,small millets,ragi,ahrar,moong,masur,urd,peas,khesari,other pulses,gram products,besan,other pulse products,Cluster
Hailakandi,-1.121820251,2.46811018,9.256380550000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.5623814739999999,-0.16875085199999998,1.370062815,1.997500237,-0.443330254,-0.6023452420000001,0.130056322,-0.663258617,-1.156680546,0.28909072199999997,0
Chirag,-0.47520468299999996,2.6538661900000005,9.06939122,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.567527016,-0.17858239199999998,2.202215804,0.578236209,-1.084589471,0.5130641810000001,-0.318296512,-0.36114987200000004,-1.092329811,-0.580469662,0
Baksa,-1.09438469,2.66621472,9.13577749,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-1.329253948,0.232831333,1.610816733,-0.126502376,0.197928963,0.311988021,-0.251602975,-0.663258617,-1.0840929209999999,-0.8703231229999999,0
Guwahati,0.952480894,2.61445169,9.173623650000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.8492254990000001,0.5801073370000001,1.323256446,-0.21268614100000002,-0.095453123,0.559464386,1.130745232,-0.663258617,1.0153053109999999,-0.585726979,0
Udalguri,-0.606081978,2.6746017699999998,9.20959429,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-1.135031265,-0.14087555599999999,1.474349324,-0.326371636,-0.5817781679999999,0.012385301000000001,-0.544069629,-0.663258617,-0.980734751,-0.508069452,0
Darjiling,0.34528461899999996,2.70360066,8.82626751,-0.340805136,-0.406093059,-0.248051068,0.25912168,-0.166393773,-0.33935860799999995,-1.144499908,-0.757500465,0.22616873399999998,0.201989079,-0.48941055899999997,-0.6023452420000001,0.12808187699999998,-0.663258617,-0.924399357,0.177954224,0
Jalpaiguri,-0.652964092,2.65434772,8.872052559999998,-0.340805136,-0.406093059,-0.223143702,0.143021936,-0.166393773,-0.33935860799999995,-0.923713916,-0.694033751,0.434208359,0.126602505,-0.09724256199999999,0.37062722600000003,-0.13407611,-0.663258617,-0.9504833690000001,-0.45796170700000005,0
Koch,-0.8255122709999999,2.6335686100000006,8.944585100000001,-0.340805136,-0.406093059,-0.416416302,-0.207659596,-0.166393773,-0.33935860799999995,-1.848862765,-0.639568175,0.25242794,-0.282722803,-0.20659301800000002,0.171457561,-0.7803266999999999,-0.663258617,-0.763313213,-0.48206678299999994,0
Uttar Dinajpur,-0.7350710709999999,2.5981039300000006,8.8050979,-0.340805136,-0.406093059,-0.39743396200000003,-0.207659596,-0.166393773,-0.33935860799999995,-0.652691047,-0.5392693239999999,0.49849431899999996,-0.459539783,0.158016637,0.319308453,-0.670545165,0.847285085,-0.468960149,-0.358178195,0
Dakshin Dinajpur,-0.6675444070000001,2.5371530800000004,8.855653100000001,-0.340805136,-0.406093059,-0.495215578,0.165765431,-0.166393773,-0.33935860799999995,-0.46236098700000006,-1.084661957,-0.177063019,-0.608217405,-0.220750892,0.109167863,-0.853336731,0.847285085,-1.131038494,-0.562572639,0
Maldah,-0.79931139,2.5178577300000002,8.82461183,-0.302349264,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.828863392,-0.759772832,-0.09934794400000001,-0.178204649,0.586815883,0.628069799,-0.312081465,0.092013234,-1.0849589240000002,-0.328608738,0
Murshidabad,-0.779084199,2.41759039,8.82801785,-0.340805136,-0.406093059,0.135178629,-0.06762520799999999,-0.166393773,-0.33935860799999995,-1.428588839,-1.049422583,0.485553384,-0.744794585,-0.146410851,0.623158037,0.051165483,-0.235436982,-0.658144037,-0.27014060100000004,0
Birbhum,-0.649477822,2.43575023,8.78426967,-0.340805136,-0.406093059,-0.19646287699999998,-0.207659596,-0.166393773,-0.33935860799999995,-1.115834738,-0.885157352,0.400248445,-0.642102845,-0.128129195,0.680906693,0.077491948,0.026359511000000002,-0.9250932340000001,-0.169603812,0
Barddhaman,-0.41399670299999997,2.3232421399999996,8.78614793,-0.340805136,-0.406093059,-0.46369586799999996,-0.207659596,-0.166393773,-0.33935860799999995,-0.374511913,-0.901843836,0.302284235,-0.5791920620000001,-0.6300357320000001,-0.232011959,-0.32983263399999996,0.957428982,-0.304402365,-0.510722881,0
Nadia,-0.6630957510000001,2.27059105,8.87530076,-0.340805136,-0.406093059,-0.495215578,-0.06577298,-0.166393773,-0.33935860799999995,-0.705996442,-1.20038774,0.37786762100000004,-1.022261721,-0.605066459,-0.088952696,-0.6251983289999999,-0.080705051,-1.234403448,-0.540777249,0
North Twenty Four Parganas,0.483915091,2.26168099,8.8402895,-0.340805136,-0.406093059,-0.41172698,-0.207659596,-0.166393773,-0.33935860799999995,-0.753300961,-0.364160428,0.837747224,-0.791080259,-0.494716173,0.167414602,-0.162635223,0.250116343,-1.060057581,-0.522110199,0
Hugli,-0.577103096,2.1759098000000003,8.776341790000002,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.53948027,-1.082913773,0.110008105,-0.8751066129999999,-0.602568501,-0.266583604,-0.6025917239999999,-0.09020704,-1.247161457,-0.46341515899999997,0
Bankura,-0.6842126279999999,2.32324146,8.707860440000003,-0.340805136,-0.406093059,0.292777181,-0.207659596,-0.166393773,-0.33935860799999995,-0.8255818509999999,-0.547323026,0.215254908,-0.126490868,-0.490674861,-0.131260522,-0.21383953100000003,0.092013234,-0.682187995,0.380999304,0
Puruliya,-0.945458985,2.33320779,8.6365208,-0.340805136,-0.406093059,0.12690224,-0.207659596,-0.166393773,-0.33935860799999995,-0.367429887,-0.709399097,0.009165525,-0.585312202,-0.319641828,-0.282028795,-0.048705637999999996,0.039563754,-1.103841073,0.419386913,0
Pashim,-0.662151539,2.24080376,8.73810727,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.553118699,0.198662058,0.886890257,0.000930116,-0.036229971,1.198628582,2.798560082,-0.663258617,-0.042058371,-0.31037756,1
Howrah,0.26325011800000003,2.25957689,8.82636394,-0.340805136,-0.330472421,-0.495215578,0.025731042000000003,-0.166393773,-0.33935860799999995,-0.42506586799999996,-0.36738957899999997,1.143098221,-0.61439991,-0.341881007,0.931810041,-0.760122863,0.032925761,-0.200111211,-0.33277672399999997,0
Kolkata,2.4269574869999997,2.2572646,8.836389500000001,-0.340805136,-0.406093059,-0.194423743,-0.207659596,-0.166393773,1.8830346180000002,-0.727656665,-0.524008766,0.190801513,-0.862934938,-0.37140680600000003,0.269011979,-0.432072003,-0.09932385,-0.840601473,-0.46503908299999996,0
South Twenty Four Parganas,-0.279524088,2.21352378,8.840160410000001,-0.263893392,-0.406093059,-0.422510725,0.025731042000000003,-0.166393773,-0.33935860799999995,-0.570030909,-0.17842257399999997,0.977151944,-0.526307357,-0.478731334,1.649032635,-0.5705333260000001,-0.11853526800000001,-1.075169611,-0.338391847,0
Purba Midanapur,-0.622260139,2.1937287899999998,8.77763333,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.6790622209999999,-0.267998838,0.339703067,-1.172544157,-0.024562614,0.5885469289999999,-0.743364317,1.187150282,-0.412042622,-0.419248196,0
Garhwa,-0.7190383090000001,2.41548982,8.379956170000002,0.42831230299999995,-0.406093059,0.37135103700000005,-0.207659596,-0.166393773,-0.33935860799999995,0.40499300899999996,0.40800253299999995,0.43871308700000006,1.002180717,0.197928963,0.554402223,0.380251671,0.890262177,0.093149019,-0.085601291,1
Palamu,-0.931768467,2.4128610600000004,8.41857115,-0.340805136,-0.103610505,0.816741093,-0.207659596,-0.166393773,-0.33935860799999995,0.9884638090000001,-0.19578736800000002,0.894916622,-0.456626698,2.7629658310000003,0.568152935,-0.575663672,1.148737518,0.9376981670000001,0.308763128,1
Chatra,-1.096436467,2.4206508300000005,8.48724284,-0.340805136,-0.406093059,-0.077012905,-0.207659596,-0.166393773,-0.33935860799999995,0.292550527,-0.364302896,0.452506223,-0.003029338,-0.82808578,0.872591355,0.130056322,1.176590933,-0.223679088,-0.29061620000000005,0
Hazaribagh,-0.751467111,2.3996621300000003,8.53691068,-0.340805136,-0.406093059,-0.180018475,-0.207659596,-0.166393773,-0.33935860799999995,0.689433101,0.425300005,0.857763712,0.263514243,-0.443330254,0.149862578,-1.2041955579999999,0.26859072300000003,-0.562459068,-0.45083493,0
Kodarma,-0.789815189,2.44676805,8.559336450000002,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.193767735,-0.443306029,0.324940573,-0.079023377,0.197928963,-0.6023452420000001,-1.2041955579999999,0.119989253,0.229862505,-0.560617026,2
Giridih,-0.869234933,2.4182139100000004,8.62869507,-0.340805136,-0.406093059,0.194909849,-0.207659596,-0.166393773,-0.33935860799999995,-0.15613231,-0.60030004,-0.23490151199999998,-0.323580954,-0.42225951700000003,0.485288725,0.039005175,-0.006774934,-0.08747437400000001,-0.5804696570000001,2
Deoghar,-0.6765685020000001,2.44763201,8.66913222,-0.340805136,-0.406093059,0.34632228600000003,-0.207659596,-0.166393773,-0.33935860799999995,0.160139596,0.837627441,0.7961309329999999,-1.163291439,-1.084589471,-0.6023452420000001,-0.0033236059999999998,1.2497398720000001,-0.338729875,-0.8703231229999999,0
Godda,-1.015455228,2.48255215,8.72135177,-0.340805136,-0.406093059,0.061825995,-0.207659596,-0.166393773,-0.33935860799999995,0.017094295,-0.5465484589999999,-0.13196803,1.997500237,-0.31457297,0.559464386,0.277876516,1.053481432,-0.375711281,-0.13751317300000002,1
Sahibganj,-1.190745168,2.5238121600000003,8.76453592,-0.340805136,-0.406093059,-0.171740648,-0.207659596,-0.166393773,-0.33935860799999995,-0.79773195,0.170570048,-0.039115935,-1.614833107,-1.084589471,-0.6023452420000001,0.27239693,-0.22883533399999997,-0.7917056,-0.8703231229999999,0
Pakaur,-1.322857253,2.46336908,8.785006440000002,-0.340805136,-0.406093059,0.225234801,-0.207659596,-0.166393773,-0.33935860799999995,-0.530044214,0.508557119,1.170317564,-1.614833107,0.090691458,0.559464386,0.130056322,0.092013234,-0.797670503,0.868797644,0
Dumka,-1.136255278,2.4285466400000004,8.724192990000002,-0.340805136,-0.406093059,0.249267081,-0.207659596,-0.166393773,-0.33935860799999995,-0.20222573800000002,1.4609451480000002,0.39641432,-1.614833107,-0.286893126,-0.6023452420000001,0.5270138360000001,0.7649003259999999,0.031344034,0.073074687,0
Dhanbad,-0.371762948,2.3795653100000003,8.643038590000002,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.210923897,-0.72533135,0.087999939,-0.631145875,-0.505913696,-0.6023452420000001,-0.072865659,0.122731565,-0.70398919,-0.618534245,0
Bokaro,-0.8809645490000001,2.3669295600000004,8.6151112,-0.340805136,-0.406093059,0.24320845800000002,-0.207659596,-0.166393773,-0.33935860799999995,0.243179772,-0.37993274,0.057370064000000005,-0.24173326399999998,-0.42535825200000005,-0.6023452420000001,0.331523597,0.164337491,-0.433360795,-0.007760545,0
Ranchi,-0.293051364,2.3344099700000003,8.5309562,-0.340805136,-0.406093059,0.05369998,-0.207659596,-0.166393773,-0.33935860799999995,0.098543693,-0.450136634,0.6007661320000001,1.280144087,0.197928963,-0.6023452420000001,0.5005697729999999,0.55502611,0.028042062000000003,-0.38218358399999997,0
Lohardaga,-0.853256585,2.3440932500000002,8.46845216,-0.340805136,-0.406093059,0.053752829,-0.207659596,-0.166393773,-0.33935860799999995,0.414609667,0.704917809,0.472298915,2.670796312,2.7629658310000003,-0.6023452420000001,0.155079262,-0.059791997,0.312006811,3.4974243539999996,1
Gumla,-0.928300483,2.30441295,8.45379455,-0.340805136,-0.406093059,0.326853637,-0.207659596,-0.166393773,-0.33935860799999995,0.48774368,1.1154846790000001,-0.23286173,1.057775015,-1.084589471,-0.021440427999999997,-1.2041955579999999,-0.663258617,3.079132436,0.081560881,2
Pashchimi Singhbum,-1.147694316,2.23650858,8.54375574,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.181428305,-0.372020023,1.029950948,-0.60518518,-0.376416249,0.641612311,-1.2041955579999999,0.092013234,0.382565297,-0.8703231229999999,0
Purbi Singhbum,-0.363011035,2.2486675600000003,8.64996546,-0.340805136,-0.406093059,-0.390317153,-0.090964277,-0.166393773,-0.33935860799999995,0.10919414,0.341808085,1.1436231590000001,-0.48666827,-0.048314327000000004,-0.6023452420000001,-1.2041955579999999,0.319631545,-0.040738752999999996,-0.47317998899999997,0
Latehar,-0.726301205,2.37463215,8.450911020000001,1.197429742,-0.406093059,0.869483419,-0.207659596,-0.166393773,-0.33935860799999995,0.503650146,0.169840763,0.614525119,0.320413006,4.943246923999999,1.1194151079999999,1.617278644,-0.663258617,0.497177761,0.056037455,1
Simdega,-0.922435619,2.26151138,8.44959985,-0.340805136,0.80383716,-0.10128829,-0.207659596,-0.166393773,-0.33935860799999995,0.230680207,0.181615958,0.756771497,2.298025907,0.197928963,-0.021440427999999997,6.761775116,0.876334002,-0.057412697,0.6495224510000001,1
Jamtara,-1.027130319,2.3950549600000004,8.68170132,-0.340805136,-0.406093059,0.1380031,-0.207659596,-0.166393773,-0.33935860799999995,-0.272729488,-0.6258167139999999,0.465334019,1.876679675,-0.122700646,-0.6023452420000001,-0.24375634100000002,0.080970979,-0.221077362,-0.206400584,0
Seraikela-kharsawan,-0.986730463,2.27023346,8.59278993,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.002567983,0.047448474000000004,0.370456302,0.302536978,-0.392436665,-0.6023452420000001,0.130056322,0.775175042,0.108124938,-0.414689985,0
Bargarh,-1.157717147,2.13425839,8.3624201,-0.340805136,-0.406093059,-0.25881775100000004,0.7259029570000001,-0.166393773,-0.33935860799999995,-0.076951192,1.2871536209999999,-0.5390937370000001,-0.46853324700000004,-0.600491536,-0.021440427999999997,0.738843928,0.448825481,-0.467645876,0.7285822890000001,0
Jharsuguda,-0.7609814859999999,2.1855437500000003,8.40061661,-0.340805136,-0.406093059,-0.022419922999999998,-0.207659596,-0.166393773,-0.33935860799999995,0.6143423170000001,1.9082496690000001,0.27234407,0.179608983,-0.26960239399999997,0.559464386,-0.682754425,-0.663258617,0.131826133,-0.277698618,0
Sambalpur,-0.554533773,2.1466871600000004,8.39811665,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.265278833,0.310819363,0.6710841989999999,-0.245497672,-0.414423744,-0.211587812,-0.6023452420000001,0.547829198,0.847285085,0.289613235,-0.29061620000000005,2
Debagarh,-1.3641286209999999,2.1538313600000003,8.472894420000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.46848904799999996,0.25482531199999997,0.137155441,-0.7371449659999999,-0.46235804799999997,0.076740608,-0.248425001,0.092013234,-0.19629726399999997,-0.13566165800000002,0
Sundargarh,-0.916879509,2.21240025,8.404317500000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.2873167,-0.05950232,-0.40079971,0.268278535,-0.45050151899999996,0.658952688,-0.293729494,0.847285085,1.516174269,0.291557972,2
Kendujhar,-1.234740121,2.1628933,8.558168470000002,-0.340805136,-0.406093059,-0.495215578,0.49251231799999995,-0.166393773,-0.33935860799999995,-0.250210915,-0.143945185,-0.386395768,-0.309624883,-0.273492649,-0.6023452420000001,-0.053689442999999996,-0.663258617,0.344818105,0.19887763,2
Mayurbhanj,-1.4055998019999998,2.20086978,8.64187308,-0.340805136,-0.406093059,-0.20628490000000002,-0.207659596,-0.166393773,-0.33935860799999995,-0.004027188,0.17391789100000002,-0.481782758,0.254718428,-0.205422818,-0.6023452420000001,-0.097303276,0.847285085,0.254009938,0.07749218299999999,2
Baleshwar,-0.748180655,2.14869337,8.69246005,-0.340805136,-0.406093059,-0.10121919900000001,-0.207659596,-0.166393773,-0.33935860799999995,-0.551577106,0.631629118,-0.498191089,-0.308890417,-0.27621117300000003,-0.021440427999999997,-1.2041955579999999,-0.210095488,0.25349916699999997,-0.8703231229999999,2
Bhadrak,-1.01294952,2.10582737,8.64958396,-0.263893392,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.30637800000000004,0.42321651299999996,-0.084223092,0.45989508,-0.091366271,-0.021440427999999997,-0.384285627,-0.285622692,-0.276191107,-0.63844035,2
Kendrapara,-0.8196475190000001,2.04969108,8.642885340000001,-0.186981648,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.10753400199999999,2.573451049,-0.079495098,-0.22762167600000002,-0.5624004029999999,-0.6023452420000001,-0.38537084299999996,-0.663258617,-0.354311851,-0.8703231229999999,0
Jagatsinghapur,-0.926829751,2.01975828,8.63376761,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.23283956600000003,1.9770853380000002,0.133059116,0.23022312600000003,-0.472194176,-0.6023452420000001,0.267361406,-0.663258617,-0.7412261040000001,-0.29061620000000005,0
Cuttack,-0.688298007,2.0462521,8.58829895,-0.263893392,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.07093496099999999,1.3063518729999999,-0.25852842800000003,-0.02443331,-0.38180577,-0.6023452420000001,0.464204664,0.092013234,-0.127903927,0.444333763,0
Jajapur,-0.72290581,2.08341019,8.63326058,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.134481137,1.265076557,0.014924231999999999,-0.216099161,-0.166184855,-0.6023452420000001,0.091720057,0.092013234,-0.610622188,-0.024223386,0
Dhenkanal,-0.690331609,2.06503455,8.55972218,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.030463451000000002,0.664417468,0.452567823,0.553955909,-0.032356936,1.7212740130000002,1.215747409,-0.663258617,-0.253854282,-0.452419723,1
Anugul,-0.23705428,2.08444033,8.51510818,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.206679728,0.43854187299999997,0.49578769899999997,-0.38490488,-0.540557738,-0.311892835,1.10194791,-0.663258617,-0.735767811,0.14738209800000002,0
Nayagarh,-0.804359155,2.01231332,8.51038426,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.140307969,-0.375169651,2.141946049,-1.000656268,0.079806486,-0.478093566,-0.6023452420000001,0.907702885,-0.090678519,-0.42907561899999996,-0.541546494,2
Khordha,-0.260640516,2.01934552,8.563320930000001,-0.340805136,-0.406093059,-0.416416302,-0.207659596,-0.166393773,-0.33935860799999995,0.331005461,1.140068687,-0.618992515,-0.466754926,0.016162802,-0.6023452420000001,1.265973663,-0.663258617,-0.170060121,-0.162890488,2
Puri,-0.8657669490000001,1.98133822,8.58314655,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.133340176,0.6935629409999999,-0.47470275,-0.017313412,-0.405435115,-0.021440427999999997,-0.06533423599999999,-0.285622692,-0.462521863,-0.477622482,2
Ganjam,-0.759365465,1.9387389000000004,8.50515413,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.7877330990000001,0.503352517,1.016931239,-0.288684751,-0.10053911900000001,-0.070964377,-0.6023452420000001,0.5009599929999999,-0.663258617,-0.652499212,1.433454578,0
Gajapati,-1.261068117,1.9191222100000003,8.41857115,0.42831230299999995,1.0306990759999999,1.0259531929999999,-0.207659596,-0.166393773,1.6786391040000002,0.340838596,-0.729549805,0.772985667,-0.5769935039999999,-0.448291318,-0.311892835,0.223892525,-0.663258617,-0.777761211,-0.09738056,2
Kandhamal,-1.31702874,2.04797108,8.42331485,-0.340805136,-0.406093059,0.11266455,-0.207659596,-0.166393773,1.0427651820000001,1.037672515,0.40729044,-0.907877713,0.280195822,-0.261566419,-0.6023452420000001,0.701885828,-0.663258617,-0.295820032,0.28909072199999997,2
Baudh,-1.4808070530000002,2.0828446,8.432713050000002,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,1.9635531030000002,-0.163563052,1.141596069,1.536755735,-0.220895864,-0.082974576,0.016086268,0.950312336,0.092013234,0.668757409,0.013065186000000001,0
Sonapur,-1.123200219,2.0848014100000003,8.389500420000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.078956797,-0.153046384,-0.616273056,-0.253297991,-0.275056721,-0.6023452420000001,0.635062518,0.469649159,-0.23916172600000002,-0.279490821,2
Balangir,-1.0689645559999998,2.0707423400000002,8.34842725,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.368422418,0.000772393,-0.36504353100000003,-0.0028531140000000003,-0.6756168220000001,1.7212740130000002,0.132588885,0.092013234,-0.167703256,-0.110922391,0
Nuapada,-1.405944794,2.08060184,8.253613929999998,-0.340805136,-0.406093059,-0.284225105,-0.207659596,-0.166393773,0.178068767,0.654303758,0.7936732059999999,0.047396692000000004,0.8859076490000001,0.284831942,-0.6023452420000001,0.8324479509999999,-0.663258617,0.916366606,0.236936895,1
Kalahandi,-1.404020131,1.99137363,8.31649001,-0.340805136,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.33935860799999995,0.011986323,0.945463353,0.536565167,0.749854954,-0.09860047,2.82847609,0.235104812,-0.663258617,-0.120732843,0.41174161200000003,1
Rayagada,-1.126014569,1.9171209000000002,8.341632259999999,-0.340805136,-0.406093059,-0.47945572299999994,-0.207659596,1.230897359,-0.33935860799999995,-0.198633342,0.404938707,-0.6365122910000001,0.9973303729999999,-1.084589471,-0.6023452420000001,-0.565133945,-0.663258617,-0.258458435,-0.29061620000000005,2
Nabarangapur,-1.2282943240000002,1.9228143399999997,8.254698979999999,-0.340805136,-0.406093059,-0.22539583300000002,0.7259029570000001,-0.166393773,-0.33935860799999995,0.166891446,0.039491387999999995,0.598951747,-0.986481823,-0.418652801,2.173862794,0.403117228,5.378916189,-0.311812341,-0.398558211,0
Koraput,-1.325235847,1.8813487,8.271233270000002,-0.340805136,-0.406093059,-0.495215578,-0.207659596,0.488949505,0.423517404,0.266734566,1.478477144,-0.40880403200000004,2.738341763,-1.084589471,1.0324275090000001,-1.2041955579999999,-0.663258617,-1.092329811,0.280972944,2
Malkangiri,-1.490684595,1.8343586300000003,8.188252790000002,-0.340805136,-0.406093059,-0.25881775100000004,-0.207659596,-0.166393773,-0.33935860799999995,0.331265149,0.35486870200000004,1.058464907,-0.7117497709999999,1.4804473969999998,1.7212740130000002,-1.2041955579999999,-0.663258617,-0.057150374000000004,1.124959877,1
Koriya,-1.110689855,2.33875499,8.238857829999999,-0.340805136,-0.406093059,-0.323247189,-0.090964277,-0.166393773,-0.33935860799999995,-0.242085561,-1.0683507540000001,0.140922162,-0.6968585209999999,-0.682556313,0.408039152,-0.0031311629999999997,-0.31709233800000003,-0.9972953809999999,-0.627436859,0
Surguja,-1.01629039,2.29494079,8.31649001,-0.263893392,-0.406093059,-0.177138715,-0.16098146800000002,0.33508466600000003,-0.18172429699999998,0.049048315999999995,-1.163556013,0.365686999,0.333536431,-0.49752589399999997,0.583175027,0.47018501799999995,0.348980549,-0.51980092,-0.449954143,0
Jashpur,-0.757204749,2.28874202,8.41382368,-0.120101875,-0.406093059,-0.16285761099999999,-0.207659596,0.296062384,-0.154159173,0.07454147,1.263669181,0.937132905,2.063095946,-0.23672876899999998,0.64665773,0.594556347,-0.285622692,0.18350624100000001,0.02195358,1
Raigarh,-1.042436857,2.18950693,8.33600566,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.095055417,1.673148435,-0.8698793659999999,0.34356302299999997,0.197928963,2.432904055,1.443062684,0.092013234,0.012926082,-0.216646139,1
Korba,-0.998024212,2.23594501,8.275005949999999,-0.340805136,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.33935860799999995,1.512855888,-0.08130649200000001,0.6170182820000001,0.30928006399999997,-1.084589471,2.750437453,1.8773043180000002,0.847285085,1.435569745,-0.8703231229999999,1
Janjgir,-1.014329488,2.1970552899999998,8.24752757,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.284407447,0.49174471299999994,0.154515406,-0.165452741,-1.084589471,3.412503693,3.4428774439999996,-0.663258617,0.7901682740000001,-0.8703231229999999,1
Bilaspur,-0.795915995,2.20631449,8.20685546,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.6185850130000001,1.353303696,-0.010262081,0.159163232,0.35152215600000003,2.417637603,1.5761861940000002,-0.663258617,0.635926449,0.56953756,1
Kawardha,-1.116881535,2.20089506,8.122434440000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,3.265213063,2.487332699,1.0959091509999999,-0.8986079840000001,-0.60118215,1.31836452,0.40442890000000004,-0.663258617,0.510954435,-0.078995512,1
Rajnandgaon,-1.087394198,2.10971034,8.103022220000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,3.0817644410000002,-1.184673479,0.768895928,-0.43031763,-0.57158209,1.499308492,2.870236479,-0.663258617,1.192663697,0.68429783,1
Durg,-0.8557077679999999,2.1190449399999998,8.128491690000002,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,3.0909742419999997,-1.2760221729999999,-0.219341311,0.96564338,-0.5678221529999999,2.76579116,1.142106832,-0.285622692,-0.078390045,0.276439615,1
Raipur,-1.0686377390000001,2.12513844,8.162964129999999,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,2.026910836,-0.215528446,-0.411216686,0.563107634,-0.5087021039999999,1.4869788309999998,0.264225398,0.43745968399999996,0.969707524,0.06156895,1
Mahasamund,-0.75431781,2.11091317,8.20979023,-0.340805136,-0.406093059,0.29659006,-0.207659596,-0.166393773,-0.33935860799999995,1.033111245,2.56187914,1.206707934,1.415979141,-1.084589471,1.3966090869999999,2.131434142,0.092013234,0.9370140509999999,-0.248646203,1
Dhamtari,-1.048356135,2.07014999,8.155415790000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.2927658000000002,-0.882580459,0.391654424,1.300059274,0.530982848,1.403909286,-1.2041955579999999,-0.663258617,0.708964303,-0.10396783300000001,1
Kanker,-1.0977256709999998,2.02727132,8.14883097,-0.340805136,-0.406093059,0.923171388,-0.207659596,1.8844555630000002,-0.33935860799999995,0.876922062,1.4057576390000002,-0.102607907,0.582278498,-0.763959863,0.9381187190000001,0.797182262,2.02944972,0.538827476,1.4714375290000001,1
Bastar,-1.2678044929999999,1.92036769,8.193438550000002,0.12066532699999999,-0.406093059,0.20543784199999998,-0.207659596,1.123501173,-0.33935860799999995,0.476042313,0.097550586,1.315057583,0.9870297790000001,0.11925128800000001,1.342265854,1.056939831,-0.663258617,0.12647649800000002,0.376552899,1
Dantewada*,-0.571438047,1.8896863000000002,8.13454417,-0.340805136,-0.406093059,0.9446329590000001,-0.207659596,1.004765683,-0.33935860799999995,2.6541087930000002,0.240190812,1.398387064,1.148228272,0.35202997,0.9447561090000001,1.504195179,-0.663258617,1.203796058,-0.607308496,1
Narayanpur,-1.6848399330000001,2.18291789,8.18853303,-0.340805136,-0.406093059,0.058004517,-0.207659596,1.053463564,0.216239698,0.358293895,1.03190217,0.6515566660000001,1.310280615,1.074730283,0.376225955,0.7949123379999999,-0.512204244,-0.244720165,-0.8703231229999999,1
