District,Median Income,Latitude,Longitude,jowar,bajra,maize,barley,small millets,ragi,"arha, tur",moong,masur,urd,peas,khesari,other pulses,gram products,besan,other pulse products
Jaisalmer,0.026080278,26.9157487,70.9083443,10.42683901,7.08447272,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.64333916,1.048741607,-0.196672748,-0.931986166,-1.084589471,-0.602345242,1.051696975,0.092013234,-0.258274265,-0.079037588
Barmer,0.645006057,25.7531537,71.4180622,8.644225071,7.600495338,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.991767233,1.396542578,-0.508991498,-0.583050029,-1.084589471,-0.602345242,-0.331786789,-0.285622692,-0.140808118,-0.23851747
Jalor,0.253862968,25.3444799,72.6253763,-0.340805136,6.337310244,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.01234956,1.73374455,-0.872350134,-0.803197125,-1.084589471,-0.602345242,0.982906065,-0.663258617,0.401136761,-0.2906162
Sirohi,-0.234403395,24.8851548,72.8574558,-0.340805136,0.350113328,1.80904539,-0.207659596,-0.166393773,-0.339358608,-1.013816478,-0.463552415,-0.938734064,-0.425467173,-0.443330254,-0.602345242,-1.204195558,-0.663258617,4.328942295,-0.870323123
Pali,0.610961235,25.7710893,73.3234478,-0.120547687,4.175409363,2.160304231,-0.207659596,-0.166393773,-0.339358608,-1.118896558,1.817845108,-0.875303404,-0.798233959,0.197928963,-0.602345242,-0.179154427,0.092013234,0.95444967,0.82846994
Ajmer,0.586721366,26.4498954,74.6399163,-0.340805136,3.173626684,1.981961273,13.79577869,-0.166393773,-0.339358608,-1.260373662,-0.020516407,-0.806057344,-0.428365045,-0.763959863,-0.602345242,-0.556665292,-0.663258617,-0.041431979,-0.377657935
Tonk,0.288670252,26.1620402,75.7894716,-0.340805136,0.711219081,0.225538424,-0.207659596,-0.166393773,-0.339358608,-1.289414606,-1.123440149,-1.249512795,-0.990392535,-0.82808578,-0.602345242,-0.537069618,-0.663258617,0.134150708,-0.472672114
Bundi,-0.350845774,25.4305144,75.6499025,-0.340805136,0.02762572,1.06151906,-0.207659596,-0.166393773,-0.339358608,-0.947071551,-0.163778849,-0.796657945,-0.406122245,-0.956337626,-0.602345242,0.012227749,-0.663258617,0.525273976,0.027935749
Bhilwara,1.266619073,25.321377,74.586953,-0.340805136,2.891030748,1.511329379,-0.207659596,-0.166393773,-0.339358608,-1.222615593,-0.137150095,-0.893966097,0.144053838,-0.443330254,-0.602345242,-0.574132197,-0.663258617,-0.050216122,-0.550706976
Rajsamand,-0.214412257,25.0714851,73.8830701,-0.340805136,-0.406093059,1.101541683,-0.207659596,-0.166393773,-0.339358608,-0.933342611,-0.532959259,-0.886403444,0.009927052,-1.084589471,-0.602345242,-1.204195558,-0.663258617,0.383698355,-0.149163643
Udaipur,-0.213740448,24.585445,73.712479,-0.340805136,-0.406093059,1.918062112,-0.207659596,-0.019960485,-0.339358608,-0.814761687,-0.559120362,-1.083009468,-0.135663231,-0.82808578,-0.602345242,-1.204195558,-0.663258617,-0.414064648,-0.2906162
Dungarpur,-0.976108412,23.841668,73.7146623,-0.340805136,0.047630773,0.240617967,-0.207659596,0.299369938,-0.339358608,-0.847232874,-0.888433523,-0.873570961,-0.139389955,0.197928963,-0.602345242,-1.204195558,-0.663258617,0.435539632,-0.870323123
Banswara,-0.27142603,23.5461394,74.4349761,-0.340805136,-0.406093059,2.177657175,-0.207659596,-0.166393773,-0.339358608,-0.154105518,-0.074103352,-1.142082808,0.271773465,-0.82808578,-0.602345242,-1.204195558,-0.663258617,0.040160813,-0.2906162
Chittaurgarh,0.174570227,24.8887435,74.6269216,-0.340805136,-0.254851782,0.902599711,-0.207659596,-0.166393773,-0.339358608,-0.858929193,-0.457095095,-0.754820271,-0.26033764,-0.220668127,-0.602345242,1.464308202,-0.663258617,0.050794659,-0.271682724
Kota,0.195795933,25.2138156,75.8647527,-0.060089567,0.287058993,1.595227989,-0.207659596,-0.166393773,-0.339358608,-0.923554595,-0.25262253,-0.888251297,-0.48541883,-0.443330254,-0.602345242,-0.580737445,0.847285085,0.522982719,-0.356611839
Baran,-0.053829746,25.1011438,76.5131637,-0.340805136,-0.006964997,0.026042036,-0.207659596,-0.166393773,-0.339358608,-0.805384298,-0.67797545,-0.993723946,-0.832493317,-0.443330254,-0.602345242,-0.461300509,-0.663258617,0.052554868,-0.18843225
Jhalawar,-0.094683533,24.5973494,76.1609838,0.515711952,0.013737815,0.129889481,-0.207659596,-0.166393773,-0.339358608,-0.818315403,-0.559164547,-0.965564326,-0.354046786,-0.443330254,-0.602345242,-0.010516226,1.602556935,1.041170567,0.209031956
Saharanpur,-0.088001572,29.967079,77.5510172,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.513781662,0.180904245,0.623095418,1.305107027,0.197928963,-0.602345242,0.199674772,0.053581136,1.0680185,0.198056163
Muzaffarnagar,-0.096771438,29.4726817,77.7085091,-0.340805136,-0.406093059,-0.244381616,0.725902957,-0.166393773,-0.339358608,-0.492600563,-0.041101296,0.205418202,0.543492551,1.480447397,-0.602345242,0.368086651,0.405744721,0.837983911,-0.036927806
Bijnor,-0.776869069,29.3724422,78.1358472,-0.03315816,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.339358608,0.233411871,0.85047579,0.47877152,1.147489848,0.605924388,-0.021440428,0.683360144,-0.663258617,0.378404696,-0.102778533
Moradabad,-0.684557731,28.8386481,78.7733286,-0.340805136,-0.406093059,-0.306964954,-0.207659596,-0.166393773,-0.339358608,0.245173771,-0.755575151,-0.155730389,0.797432714,0.269793626,-0.602345242,0.566582809,-0.663258617,0.476593945,-0.062172958
Rampur,-0.783369392,28.7893041,79.0249516,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.344891222,-0.569491123,0.164811919,1.318512279,0.089374084,-0.602345242,0.057815855,-0.663258617,1.422883488,-0.324227839
Jyotiba Phule Nagar,-0.773328386,28.7715965,78.3387066,-0.340805136,-0.406093059,-0.416416302,-0.207659596,-0.166393773,-0.339358608,-0.130737615,0.421289866,0.424013647,1.640450864,0.938278042,0.559464386,-0.537069618,-0.663258617,0.317767094,-0.205492353
Meerut,0.715183829,28.9844618,77.7064137,-0.340805136,-0.109427457,-0.093436015,-0.207659596,-0.166393773,-0.339358608,-0.73626696,-0.873388043,0.142025574,-0.076234706,-0.164945842,-0.602345242,-0.169117305,0.238417515,1.225996428,-0.417798603
Baghpat,1.601565598,28.9421618,77.2261452,-0.340805136,-0.406093059,0.06473919,-0.207659596,-0.166393773,-0.339358608,-0.858045198,-1.164514256,0.782151691,0.933885716,2.762965831,-0.602345242,-0.301760917,0.852756144,0.332893471,-0.183329042
Ghaziabad,1.565378346,28.6691565,77.4537578,-0.340805136,-0.406093059,-0.150397074,-0.207659596,-0.166393773,-0.339358608,-0.558244295,-0.350313761,-0.208761885,-0.214797717,-0.763959863,-0.602345242,-0.003006173,0.151577132,0.346718586,-0.110443367
Gautam Buddha Nagar,1.304931023,28.358983,77.550762,-0.340805136,-0.406093059,-0.315824819,-0.207659596,-0.166393773,-0.339358608,-0.848357729,-0.912653697,0.147877505,-0.225790725,-0.043508467,-0.602345242,-0.236905324,0.585532035,0.181624422,-0.210142502
Bulandshahar,-0.20282793,28.406963,77.8498292,-0.340805136,1.335717725,1.257079919,-0.207659596,-0.166393773,-0.339358608,-0.251168907,-0.82959848,-0.145494807,-0.22070502,0.199815198,-0.602345242,0.260749369,-0.663258617,0.376869438,-0.404507856
Aligarh,-0.218824564,27.8973944,78.0880129,11.96507389,1.493833471,0.165945735,-0.207659596,-0.166393773,-0.339358608,-0.103272362,-0.178762999,-0.004851796,-0.186380499,0.253431672,-0.602345242,-1.204195558,-0.663258617,0.430969432,-0.155547239
Hathras,-0.201920068,27.6056212,78.0537813,-0.340805136,-0.254851782,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.270721977,-0.734485652,-0.020892344,-0.130452425,0.327920446,-0.602345242,-1.204195558,-0.663258617,0.678677579,-0.208528445
Mathura,-0.347922485,27.4924134,77.673673,-0.186981648,0.34086748,-0.416416302,-0.207659596,-0.166393773,-0.339358608,-0.803093275,-0.583155943,-0.786213132,-0.739308659,-0.410013138,-0.602345242,-0.369989497,-0.663258617,0.031704138,-0.457241804
Agra,-0.601379315,27.1766701,78.0080745,0.713048671,0.531717522,-0.404893037,-0.207659596,-0.166393773,-0.339358608,-0.514791957,-0.758782411,-0.77202522,-0.697979359,0.206833984,-0.602345242,0.098882848,-0.663258617,0.055552931,-0.159806691
Firozabad,-0.579209398,27.1591006,78.3957574,-0.03315816,0.555104545,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.290943839,-0.328304801,-0.417383807,-0.51875521,0.464999553,-0.602345242,-1.204195558,0.144394951,0.362502786,0.039046773
Etah,0.279718858,27.5587505,78.662567,-0.340805136,2.557776603,-0.210288867,-0.207659596,-0.166393773,-0.339358608,-0.107489392,-0.814931743,-0.283149183,-0.20533247,0.329549636,-0.602345242,-0.271280317,-0.663258617,0.63751924,-0.117499524
Mainpuri,-1.105279033,27.2284986,79.0249516,-0.340805136,-0.062725295,5.593820098,-0.207659596,-0.166393773,-0.339358608,-0.600610231,-0.631094388,-0.807898348,-0.365488086,-0.443330254,-0.602345242,-1.204195558,0.092013234,-0.161779009,-0.2906162
Budaun,-0.78692814,28.0337088,79.1205419,-0.340805136,2.023788325,0.190143661,-0.207659596,-0.166393773,-0.339358608,-0.073519464,0.056556975,0.64256507,1.275562358,1.029378599,-0.602345242,-0.580451832,0.092013234,0.416979821,-0.425691973
Bareilly,-0.470029914,28.3670355,79.4304381,0.043753583,-0.406093059,-0.180018475,-0.207659596,-0.166393773,-0.339358608,0.009718296,-0.620520147,0.125084146,0.794149877,0.8517968,-0.602345242,-0.755065311,0.092013234,0.27118926,-0.339425887
Pilibhit,-0.793210584,28.6207939,79.8128649,-0.263893392,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.079834696,-0.058813526,0.817705621,0.201708021,0.577132121,-0.602345242,-0.553115415,0.092013234,-0.050098636,-0.399409753
Shahjahanpur,-0.771258434,27.883744,79.9122455,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.144286844,-0.340621097,0.347874058,0.300549547,0.476955171,-0.602345242,-0.469571424,-0.512204244,-0.014168568,-0.488905751
Kheri,-0.965758875,28.16514,80.6326916,-0.340805136,-0.406093059,-0.180018475,-0.207659596,-0.166393773,-0.339358608,0.282119977,-0.170054631,0.114365042,0.176079208,0.503706266,1.721274013,-1.204195558,-0.663258617,0.851484767,0.289090722
Sitapur,-0.720817683,27.5839037,80.666356,-0.340805136,0.032272879,-0.112861618,-0.207659596,-0.166393773,-0.339358608,0.978713209,-0.809773526,0.191155236,1.081028813,1.443912411,0.797914304,-1.204195558,-0.663258617,0.634134281,-0.2906162
Hardoi,-0.679019685,27.3986345,80.1316927,0.043753583,-0.406093059,-0.175771556,-0.207659596,-0.166393773,-0.339358608,0.913892155,-0.404807093,0.29919074,0.854008112,1.239812647,5.206702896,-1.204195558,0.847285085,1.016772993,0.030924371
Unnao,-1.061229555,26.5393449,80.4878195,-0.340805136,-0.406093059,-0.146486886,-0.207659596,-0.166393773,-0.339358608,0.675497748,-0.441501204,-0.215153495,0.976874873,1.127499639,-0.602345242,1.464308202,2.186881737,0.477763648,-0.2906162
Lucknow,-0.140621213,26.8466937,80.946166,0.428312303,-0.406093059,-0.35266738,-0.207659596,-0.166393773,-0.339358608,0.847249546,-0.763916216,-0.346198076,0.128597107,0.967962394,-0.602345242,-0.045786171,-0.027355042,0.304805355,-0.576261408
Rae Bareli,-0.744204215,26.2345298,81.2408689,-0.005877117,-0.057255993,-0.495215578,-0.160981468,-0.092762017,-0.339358608,1.516666784,-0.223008065,-0.285066206,-0.155492972,1.53674061,1.721274013,-1.204195558,-0.285622692,-0.503473055,0.289090722
Farrukhabad,-0.637675617,27.3826126,79.5940544,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.102642955,-0.76711727,-0.689005416,-0.132827076,0.166741835,-0.602345242,-0.537069618,-0.663258617,0.759250799,0.288744948
Kannauj,-0.551083853,27.0514156,79.9136731,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.556286917,-0.498351783,-0.435691644,0.072357283,-0.443330254,-0.602345242,0.114116616,-0.663258617,1.781499968,0.233169972
Etawah,-0.810968417,26.8117116,79.0046898,-0.340805136,0.185847458,-0.337098168,-0.207659596,-0.166393773,-0.339358608,-0.638516631,-0.631151404,-0.535268167,-0.782100212,-0.461650513,-0.602345242,-0.537069618,0.381194758,0.535457947,0.920342985
Auraiya,-0.308103564,26.4625957,79.5097549,-0.340805136,0.094697197,-0.023102929,0.25912168,-0.166393773,-0.339358608,-0.388744244,-0.187607812,-0.54154473,-0.831755559,0.024723161,-0.602345242,-1.204195558,0.474893132,0.485403983,-0.2906162
Kanpur Dehat,-0.514914554,26.526707,79.8296743,-0.340805136,0.390540683,-0.333412828,-0.207659596,-0.166393773,-0.339358608,1.55578483,0.264769418,-0.711216499,-0.354627226,-0.443330254,-0.602345242,-1.204195558,-0.350360275,0.133282628,-0.592028728
Kanpur Nagar,-0.050252602,26.4148245,80.2321313,-0.340805136,-0.03555193,-0.22028003,-0.207659596,-0.166393773,-0.339358608,1.087335825,-0.365770087,-0.49291544,-0.346746594,4.901167292,-0.602345242,-0.185980645,0.092013234,1.17115547,-0.469572167
Jalaun,-0.27832587,26.1458649,79.3296565,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.801434499,0.964701028,0.519370264,1.001141104,1.388533174,-0.602345242,-1.204195558,-0.663258617,0.468436542,-0.130697116
Jhansi,-0.062236557,25.4484257,78.5684594,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.834238747,0.024404982,0.102210858,0.316778342,0.762104565,-0.602345242,1.464308202,-0.663258617,1.648206616,0.111611778
Lalitpur,-0.716750479,24.6878597,78.4120206,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.059490411,1.705423417,1.199162063,0.61473455,0.244150936,-0.602345242,2.798560082,-0.663258617,1.717333614,0.143282039
Hamirpur,-0.205751219,25.9548043,80.1526271,-0.340805136,-0.36828274,-0.428765443,-0.207659596,-0.166393773,-0.339358608,1.349562645,-0.136864504,0.172538477,-0.668864088,0.817295332,-0.602345242,-1.204195558,-0.663258617,0.448948703,-0.870323123
Mahoba,-0.864514095,25.2920964,79.8724168,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.044916016,0.364458689,0.18577374,0.867486455,0.537138331,-0.602345242,-1.204195558,-0.663258617,0.935857007,-0.2906162
Banda,-1.157299566,25.4796224,80.3380213,-0.340805136,0.118803139,0.287610643,-0.207659596,-0.166393773,-0.339358608,0.7114087,0.406114927,0.07259981,0.863301841,0.871330593,1.721274013,-1.204195558,-0.663258617,-0.458510674,-0.580469662
Chitrakoot,-0.707762513,25.1093692,81.0754657,-0.186981648,0.181956952,0.292777181,-0.207659596,-0.073241029,-0.339358608,0.639531776,-0.740016814,-0.250445189,-0.52379385,1.206907491,-0.602345242,-1.204195558,0.184302484,-0.954038466,0.289090722
Fatehpur,-1.072704943,25.9200736,80.8099941,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.742887966,0.494184102,-0.013081186,-0.14338768,-0.2397494,0.559464386,-0.537069618,-0.663258617,-0.75123776,-0.435542931
Pratapgarh,-1.151906808,25.8973038,81.9452981,-0.03315816,-0.406093059,-0.181486723,-0.090964277,-0.166393773,-0.339358608,1.447257261,-0.962052673,-0.276081287,-0.12388892,2.095351186,-0.021440428,0.130056322,-0.663258617,0.093258933,-0.2906162
Kaushambi,-1.117117588,25.361054,81.4031707,-0.340805136,1.742143011,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.592035304,-0.242153706,-1.748309403,-0.449907823,1.411813651,-0.602345242,-0.537069618,-0.663258617,-0.107852504,0.868797644
Allahabad,-0.651021143,25.4358011,81.846311,-0.340805136,0.042415533,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.868334317,-1.15095404,-1.082877693,-0.455508727,2.278512717,0.559464386,-1.204195558,6.88945989,0.629605651,0.141383237
Barabanki,-1.11187012,26.9400001,81.19,-0.186981648,-0.254851782,-0.18805282,-0.207659596,-0.166393773,-0.339358608,1.061017648,-0.410634467,-0.664279089,0.894506495,1.391111408,-0.021440428,0.353626842,-0.663258617,-0.271239045,-0.310134492
Faizabad,-0.726863964,26.7732476,82.1441643,-0.340805136,-0.406093059,-0.416416302,-0.090964277,-0.166393773,-0.339358608,0.461152251,-1.226487856,-1.167605311,-0.032427771,5.160397614,-0.311892835,-1.204195558,-0.663258617,0.573984524,1.129827986
Ambedkar Nagar,-0.584329642,26.4683952,82.6915429,-0.340805136,-0.406093059,0.058504711,-0.207659596,-0.166393773,-0.339358608,1.365645161,1.720991659,-1.362273692,1.209508849,5.074209466,-0.602345242,-1.204195558,-0.663258617,0.840669845,-0.532527665
Sultanpur,-0.511500985,26.2647757,82.0727061,-0.340805136,-0.406093059,0.528863922,-0.207659596,-0.166393773,-0.339358608,2.474806775,-0.913709006,0.290183954,0.617890641,3.889001344,0.559464386,-1.204195558,-0.663258617,0.312953311,0.443784772
Bahraich,-1.018069874,27.5708377,81.5980246,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.891497815,0.247880095,0.278218052,0.798302777,1.46812567,2.883083641,-1.204195558,-0.663258617,0.133760904,1.444662765
Shrawasti,-1.18268335,27.5977504,81.9534815,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.096090881,0.101686852,0.484713609,-0.205483833,0.742987473,0.559464386,0.130056322,-0.663258617,0.523338088,-0.870323123
Balrampur,-0.833555915,27.4297064,82.1768018,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,2.095875029,-0.253780833,0.097728863,0.102693507,1.531652344,-0.602345242,-1.204195558,-0.663258617,1.643254281,-0.022205699
Gonda,-0.871758816,27.1339913,81.9618968,-0.340805136,-0.406093059,-0.298788358,-0.207659596,-0.166393773,-0.339358608,1.622041069,-0.468951835,-0.229869471,0.379525577,1.425672037,-0.602345242,-1.204195558,-0.663258617,0.289564374,-0.2906162
Siddharthnagar,-1.032904307,27.2715633,82.820974,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.138445263,-2.129068551,-0.2198246,0.191333565,3.349745438,-0.602345242,-1.204195558,-0.663258617,0.383618847,0.396218555
Basti,-1.275248916,26.8176796,82.7633133,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.333019764,-0.974968238,-0.318782277,0.747884485,4.029037001,-0.602345242,-1.204195558,-0.663258617,0.49344154,-0.065012996
Sant Kabir Nagar,-0.750214257,26.7671755,83.0361376,-0.340805136,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.339358608,0.388880071,-0.974968238,0.921297444,0.913582202,3.187965543,3.78176016,1.131841763,-0.663258617,-0.162042436,0.199905042
Mahrajganj,-0.845521584,27.1446035,83.5621737,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.243230123,2.312586629,1.330762455,1.682594391,1.719711871,0.943599759,1.561271911,-0.663258617,-0.037948883,0.241446386
Gorakhpur,-0.749723976,26.7605545,83.3731675,-0.340805136,-0.406093059,-0.412476342,-0.207659596,-0.166393773,-0.339358608,2.074066828,-1.478870721,-0.163126269,1.257480515,2.719834615,0.559464386,1.361986048,-0.663258617,-0.263796012,0.738060861
Kushinagar,-0.757422627,26.7398787,83.8869698,-0.340805136,-0.406093059,-0.495215578,-0.207659596,0.415810866,-0.339358608,1.355922627,-0.999222153,1.093216931,-0.711749771,1.618661091,0.878022364,0.808297856,-0.663258617,0.690358997,0.31549634
Deoria,-0.955409227,26.4862373,83.7838214,-0.340805136,-0.406093059,0.192998858,-0.207659596,-0.166393773,-0.339358608,2.198993201,-0.974968238,0.12292035,-1.614833107,1.000258469,0.559464386,0.75590565,-0.663258617,-0.038381683,-0.870323123
Azamgarh,-1.007338884,26.0737044,83.1859458,-0.340805136,-0.36828274,-0.135136777,-0.069114986,-0.166393773,-0.339358608,1.024425542,-1.314846817,1.547195195,3.803666909,3.300572053,-0.602345242,-1.204195558,0.092013234,0.129299655,-0.870323123
Mau,-0.85102328,25.9496379,83.5586445,-0.340805136,-0.406093059,0.294701087,2.126246785,-0.166393773,-0.339358608,1.10295018,-2.129068551,-0.688085829,0.191333565,2.706805087,4.044893269,-1.204195558,-0.663258617,0.331586168,0.289090722
Ballia,-0.898577092,25.7584381,84.1487319,0.889782766,-0.406093059,1.654336156,-0.160981468,-0.166393773,-0.339358608,0.72879418,1.999549353,1.126008182,-0.260208103,2.872106025,1.345413228,0.797182262,0.534314081,0.043807986,0.021755558
Jaunpur,-0.838966847,25.7490034,82.6987002,-0.340805136,-0.406093059,0.562406454,-0.207659596,-0.166393773,-0.339358608,1.630372281,-1.065255525,-1.070766524,0.452040598,2.86444824,4.044893269,-1.204195558,-0.663258617,0.840973098,2.607918412
Ghazipur,-0.723759147,25.5840419,83.5770202,-0.340805136,0.022613442,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.771184993,-0.175988715,1.351536647,-0.623909035,3.769356272,6.368512524,-0.136794038,-0.663258617,0.527505187,-0.24410391
Chandauli,-0.609350369,25.2604556,83.2662673,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.947110068,-0.697144044,-0.466738745,-0.813463654,2.517197886,5.206702896,-1.204195558,-0.663258617,-0.063727406,0.76505741
Varanasi,-0.395058605,25.3176452,82.9739144,0.037484713,-0.254851782,-0.495215578,-0.207659596,-0.166393773,-0.339358608,2.205677092,-0.41231148,0.656311763,-0.147435304,2.269518227,1.38178928,-0.673775753,-0.07963946,0.224722571,-0.530144649
Sant Ravidas Nagar,-1.062010303,25.326373,82.4319405,-0.340805136,0.750593851,-0.337617027,-0.207659596,-0.166393773,-0.339358608,1.923580246,1.112698789,0.795707,-0.013907122,2.160933621,-0.311892835,-1.204195558,-0.663258617,0.485977144,-0.870323123
Mirzapur,-0.863842286,25.1336987,82.5644344,-0.173534511,0.970107764,-0.495215578,-0.207659596,-0.166393773,-0.339358608,2.676973913,-0.974968238,-0.122742885,0.212658666,2.242062775,-0.602345242,-1.204195558,11.42109099,1.154059856,-0.870323123
Sonbhadra,-0.8229885,24.6850005,83.0683519,-0.340805136,-0.406093059,1.101284571,-0.207659596,2.584717201,-0.339358608,1.198344045,-0.505935796,1.705907502,1.411377103,1.551875613,-0.602345242,1.084213611,-0.663258617,0.078590933,-0.397987381
Kashiramnagar,-0.046439626,27.7879499,78.5677553,-0.340805136,2.044407489,-0.249426243,-0.207659596,-0.166393773,-0.339358608,-0.089835482,-0.322158439,0.197377804,-0.177107482,0.098421878,0.559464386,-1.204195558,-0.663258617,0.151342203,-0.300310183
Pashchim Champaran,-0.816760469,27.0504883,83.738743,-0.340805136,-0.406093059,0.293943584,-0.207659596,-0.166393773,-0.339358608,-0.508680262,1.264934882,0.763207529,-1.614833107,-0.443330254,0.204388984,0.628835479,-0.186922536,-0.354779075,-0.870323123
Purba Champaran,-0.905948927,26.6374385,84.3272922,-0.340805136,0.072544302,-0.117967742,0.712876653,-0.166393773,-0.339358608,-0.525719645,-0.091820417,0.451133677,-0.702767272,-0.416607126,0.535816757,0.518621552,0.824741668,0.32806015,-0.194080495
Sheohar,-1.231235788,26.5145872,85.2942313,-0.340805136,-0.406093059,-0.070222414,-0.207659596,0.998015504,-0.339358608,-0.167669498,1.28988633,1.275514877,0.191333565,0.197928963,1.003258952,1.05212866,0.372123224,0.153596093,1.100843638
Sitamarhi,-1.349584655,26.5952476,85.4808393,-0.340805136,-0.288314274,-0.330685936,-0.207659596,-0.166393773,-0.339358608,-0.603859148,-0.120656209,0.833461826,0.603767318,0.638927635,0.478749417,0.104830082,0.092013234,-1.061038694,-0.308978756
Madhubani,-0.820609906,26.3468544,86.0715474,-0.340805136,-0.330472421,-0.2680383,1.659465509,-0.166393773,-0.339358608,0.529727341,0.099761191,0.31611236,0.698528798,-0.892211698,0.690678568,0.130056322,-0.029054091,-0.94749178,-0.35810397
Supaul,-0.610639462,26.1317087,86.6107106,-0.340805136,-0.406093059,-0.25419141,0.025731042,-0.166393773,-0.339358608,-0.971823922,3.046448658,1.129163171,0.61767098,1.480447397,-0.021440428,-1.204195558,0.110327223,-1.210924966,-0.870323123
Araria,-0.785893164,26.1311375,87.445534,-0.340805136,-0.254851782,-0.186165068,0.008225162,-0.166393773,-0.339358608,-0.413286879,1.063404114,0.881623843,0.13168852,0.221370914,0.559464386,-1.204195558,0.847285085,0.360827963,-0.674026421
Kishanganj,-0.820228564,26.0917422,87.9383822,-0.340805136,-0.406093059,-0.165094255,-0.207659596,-0.166393773,-0.339358608,-0.598908197,0.00240937,0.627786299,0.127524735,0.197928963,0.559464386,-1.204195558,-0.663258617,-0.372673946,0.099208584
Purnia,-0.839965473,25.7771391,87.4752551,-0.340805136,-0.406093059,-0.136720686,-0.207659596,-0.166393773,-0.339358608,0.053813812,2.054825732,0.64607133,-0.572720695,0.253775647,-0.021440428,-1.204195558,0.656902754,-0.737178899,-0.63844035
Katihar,-0.874464226,25.552048,87.5718609,-0.340805136,-0.406093059,-0.180637817,-0.207659596,-0.166393773,-0.339358608,-0.326944813,0.672665451,0.821698184,-0.674939916,0.590212801,0.559464386,-1.204195558,0.470885211,0.644765531,-0.547231427
Madhepura,-0.218533986,25.9286903,86.7909759,-0.340805136,-0.406093059,-0.28629068,0.025731042,-0.166393773,-0.339358608,-0.216117658,1.987955593,1.124687822,0.249074951,-0.443330254,-0.021440428,-1.204195558,0.092013234,-0.966279498,-0.580469662
Saharsa,-0.397419135,25.8834961,86.6006249,-0.340805136,-0.406093059,0.002043927,-0.207659596,-0.166393773,-0.339358608,-0.48661727,2.348054549,1.301422507,1.997500237,1.480447397,-0.021440428,-0.537069618,-0.663258617,2.343086806,-0.348183267
Darbhanga,-0.977506555,26.111868,85.896004,-0.340805136,-0.406093059,-0.190145602,-0.207659596,-0.166393773,-0.339358608,0.009053697,0.100337805,1.111911157,0.404887551,-1.084589471,0.559464386,-0.1083579,0.053625469,-0.936775367,-0.2906162
Muzaffarpur,-0.888499736,26.1208876,85.3647201,-0.340805136,-0.406093059,0.216198493,-0.207659596,-0.166393773,-0.339358608,0.406238358,0.080653734,1.261567339,-1.614833107,-0.183461472,1.083162965,0.296585742,0.123801307,-0.104490034,-0.002624926
Gopalganj,-0.980484369,26.4685472,84.4433318,-0.340805136,-0.406093059,-0.005621174,-0.207659596,-0.166393773,-0.339358608,-0.43556217,1.38768332,0.708805644,0.191333565,0.26964845,1.672030822,0.432783215,-0.07723406,-0.163471005,9.34E-05
Siwan,-0.973657229,26.2196205,84.3566593,-0.340805136,-0.406093059,-0.127538557,-0.207659596,-0.166393773,-0.339358608,0.337889931,1.671600068,1.106712045,0.191333565,-1.084589471,0.90712022,1.452621119,6.683476935,-0.873652024,0.134993889
Saran,-0.762869799,26.0502233,84.6250199,-0.340805136,0.024362884,-0.103007118,-0.207659596,-0.166393773,-0.339358608,0.76037584,0.440359003,1.11173013,-1.614833107,1.264406091,0.353055173,-0.052676048,-0.663258617,0.4496812,15.41189197
